FSTANF,FSWAGES,RAWNET,WRK_POOR,REALPROP,FSSLTDED,FSASSET,FSEARN,FSSSI,HWGT,FSNONCIT,TPOV,FSERNDED,FSUNEARN,FSGA,TANF_IND,FSTOTDED,FSGRINC,FSNELDER,FSUSIZE,LIQRESOR,FSNETINC,FSSLTDE2,RAWERND,FSTOTDE2,FSSTDDE2,FSDIS,SHELDED,CERTHHSZ,FSERNDE2,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,0.0,106.0,0.0,0.0,582.0,0.0,0.0,0.0,2703.2642194,0.0,85.0,0.0,844.0,0.0,0.0,739.0,844.0,1.0,1.0,0.0,105.0,582.0,0.0,739.0,236.0,0.0,582.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,735.0,2749.9389392,0.0,74.0,0.0,735.0,0.0,0.0,157.0,735.0,1.0,1.0,0.0,578.0,0.0,0.0,157.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,754.0,0.0,1.0,0.0,517.0,0.0,754.0,0.0,2520.6360833,0.0,56.0,150.0,0.0,0.0,0.0,824.0,754.0,0.0,2.0,0.0,0.0,447.0,151.0,754.0,87.0,0.0,517.0,2.0,80.0,1.0,0.0,1.0
0.0,0.0,322.0,0.0,0.0,186.0,0.0,0.0,0.0,2219.4753773,0.0,33.0,0.0,676.0,0.0,0.0,354.0,676.0,0.0,4.0,0.0,322.0,186.0,0.0,354.0,252.0,0.0,186.0,4.0,0.0,1.0,0.0,1.0
0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,735.0,2749.9389392,0.0,74.0,0.0,735.0,0.0,0.0,157.0,735.0,0.0,1.0,0.0,578.0,0.0,0.0,157.0,157.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,2451.0790994,0.0,69.0,0.0,1165.0,0.0,0.0,157.0,1165.0,1.0,3.0,0.0,1008.0,0.0,0.0,157.0,157.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,763.0,1.0,0.0,0.0,0.0,1200.0,0.0,2104.2297592,0.0,51.0,240.0,0.0,0.0,0.0,437.0,1200.0,0.0,5.0,0.0,763.0,0.0,240.0,437.0,197.0,0.0,0.0,5.0,240.0,1.0,0.0,1.0
0.0,0.0,192.0,0.0,0.0,386.0,0.0,0.0,735.0,2711.8102946,0.0,74.0,0.0,735.0,0.0,0.0,543.0,735.0,1.0,1.0,0.0,192.0,386.0,0.0,543.0,235.0,0.0,386.0,1.0,0.0,1.0,0.0,1.0
0.0,1264.0,1218.0,1.0,0.0,0.0,0.0,1264.0,0.0,2471.7868975,0.0,97.0,252.0,364.0,0.0,0.0,409.0,1628.0,0.0,3.0,0.0,1219.0,0.0,253.0,409.0,157.0,0.0,0.0,3.0,252.0,1.0,0.0,1.0
0.0,1316.0,519.0,1.0,0.0,377.0,0.0,1316.0,0.0,2402.7609036,0.0,78.0,263.0,0.0,0.0,0.0,797.0,1316.0,0.0,3.0,0.0,519.0,377.0,263.0,797.0,235.0,0.0,377.0,3.0,394.0,1.0,0.0,1.0
0.0,0.0,852.0,0.0,0.0,66.0,0.0,0.0,0.0,2751.2537198,0.0,109.0,0.0,1075.0,0.0,0.0,223.0,1075.0,1.0,1.0,0.0,852.0,66.0,0.0,223.0,223.0,0.0,66.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,666.0,0.0,0.0,195.0,0.0,0.0,0.0,2751.2537198,0.0,103.0,0.0,1018.0,0.0,0.0,352.0,1018.0,0.0,1.0,0.0,666.0,195.0,0.0,352.0,236.0,1.0,195.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,809.0,0.0,0.0,4.0,0.0,0.0,0.0,2751.2537198,0.0,98.0,0.0,970.0,0.0,0.0,161.0,970.0,1.0,1.0,0.0,809.0,4.0,0.0,161.0,161.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,170.0,0.0,0.0,160.0,0.0,0.0,0.0,2537.3995391,0.0,36.0,0.0,487.0,0.0,0.0,317.0,487.0,1.0,2.0,0.0,170.0,160.0,0.0,317.0,235.0,0.0,160.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,917.0,1.0,0.0,0.0,0.0,963.0,0.0,2611.355961,0.0,95.0,192.0,303.0,0.0,0.0,349.0,1266.0,0.0,2.0,0.0,917.0,0.0,193.0,349.0,157.0,0.0,0.0,2.0,192.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,375.0,0.0,608.0,0.0,2692.7459727,0.0,61.0,121.0,0.0,0.0,0.0,653.0,608.0,1.0,1.0,0.0,0.0,330.0,122.0,608.0,190.0,0.0,375.0,1.0,136.0,1.0,0.0,1.0
0.0,1954.0,1278.0,1.0,0.0,128.0,0.0,1954.0,0.0,2477.7034113,0.0,116.0,390.0,0.0,0.0,0.0,675.0,1954.0,0.0,3.0,0.0,1279.0,128.0,391.0,675.0,236.0,0.0,128.0,3.0,518.0,1.0,0.0,1.0
0.0,0.0,292.0,0.0,0.0,286.0,0.0,0.0,735.0,2721.6711512,0.0,74.0,0.0,735.0,0.0,0.0,443.0,735.0,0.0,1.0,0.0,292.0,286.0,0.0,443.0,235.0,1.0,286.0,1.0,0.0,1.0,0.0,1.0
0.0,524.0,53.0,1.0,0.0,209.0,0.0,524.0,0.0,2698.3337913,0.0,53.0,104.0,0.0,0.0,0.0,470.0,524.0,0.0,1.0,0.0,54.0,209.0,105.0,470.0,236.0,0.0,209.0,1.0,156.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.7459727,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,517.0,0.0,0.0,391.0,0.0,0.0,0.0,2743.6937301,0.0,107.0,0.0,1064.0,0.0,0.0,548.0,1064.0,1.0,1.0,0.0,516.0,391.0,0.0,548.0,236.0,0.0,391.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.7459727,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,350.0,0.0,0.0,367.0,0.0,0.0,0.0,2815.5426077,0.0,39.0,0.0,914.0,0.0,0.0,564.0,914.0,0.0,5.0,0.0,350.0,367.0,0.0,564.0,296.0,0.0,366.0,5.0,0.0,1.0,0.0,1.0
0.0,1432.0,866.0,1.0,0.0,111.0,0.0,1432.0,0.0,2603.2441927,0.0,71.0,286.0,0.0,0.0,0.0,565.0,1432.0,0.0,4.0,0.0,867.0,111.0,286.0,565.0,252.0,0.0,111.0,4.0,397.0,1.0,0.0,1.0
0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,463.0,2504.6544422,0.0,76.0,0.0,755.0,0.0,0.0,157.0,755.0,1.0,1.0,0.0,598.0,0.0,0.0,157.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,517.0,0.0,0.0,61.0,0.0,0.0,735.0,2530.2880371,0.0,74.0,0.0,735.0,0.0,0.0,218.0,735.0,0.0,1.0,0.0,517.0,61.0,0.0,218.0,218.0,1.0,61.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,2712.0535288,1.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
244.0,0.0,308.0,0.0,0.0,514.0,0.0,0.0,735.0,2681.9979549,0.0,73.0,0.0,979.0,0.0,1.0,671.0,979.0,0.0,2.0,0.0,308.0,514.0,0.0,671.0,235.0,1.0,514.0,2.0,0.0,1.0,0.0,1.0
755.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,735.0,2624.0066697,0.0,44.0,0.0,1490.0,0.0,1.0,226.0,1490.0,0.0,8.0,0.0,1264.0,0.0,0.0,226.0,226.0,1.0,0.0,8.0,0.0,1.0,0.0,1.0
0.0,1632.0,632.0,1.0,0.0,517.0,0.0,1632.0,0.0,2568.9771044,1.0,122.0,326.0,0.0,0.0,0.0,1000.0,1632.0,0.0,2.0,0.0,632.0,517.0,326.0,1000.0,157.0,0.0,517.0,2.0,350.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,1.0,0.0,1.0
0.0,2048.0,1157.0,1.0,0.0,324.0,0.0,2048.0,0.0,2393.0374298,0.0,153.0,409.0,0.0,0.0,0.0,890.0,2048.0,0.0,2.0,0.0,1158.0,324.0,410.0,890.0,235.0,0.0,325.0,2.0,613.0,1.0,0.0,1.0
0.0,1630.0,1336.0,1.0,0.0,0.0,0.0,1630.0,0.0,2440.1213156,0.0,90.0,326.0,200.0,0.0,0.0,494.0,1830.0,0.0,4.0,0.0,1336.0,0.0,326.0,494.0,168.0,0.0,0.0,4.0,326.0,1.0,0.0,1.0
0.0,182.0,0.0,1.0,0.0,325.0,0.0,182.0,0.0,2712.0535288,0.0,18.0,36.0,0.0,0.0,0.0,518.0,182.0,0.0,1.0,0.0,0.0,0.0,36.0,182.0,0.0,0.0,325.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,472.0,0.0,0.0,126.0,0.0,0.0,499.0,2546.6003248,0.0,76.0,0.0,755.0,0.0,0.0,283.0,755.0,1.0,1.0,0.0,472.0,126.0,0.0,283.0,235.0,0.0,126.0,1.0,0.0,1.0,0.0,1.0
0.0,1192.0,797.0,1.0,0.0,0.0,0.0,1192.0,0.0,2504.6544422,0.0,120.0,238.0,0.0,0.0,0.0,395.0,1192.0,0.0,1.0,0.0,797.0,0.0,238.0,395.0,157.0,0.0,0.0,1.0,238.0,1.0,0.0,1.0
0.0,832.0,231.0,1.0,0.0,517.0,0.0,832.0,0.0,2776.6148657,0.0,64.0,166.0,240.0,0.0,0.0,840.0,1072.0,0.0,3.0,0.0,232.0,517.0,166.0,840.0,157.0,0.0,517.0,3.0,166.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,1362.0,0.0,0.0,296.0,0.0,0.0,0.0,2381.6244704,0.0,108.0,0.0,1815.0,0.0,0.0,453.0,1815.0,1.0,3.0,0.0,1362.0,296.0,0.0,453.0,235.0,0.0,296.0,3.0,0.0,1.0,0.0,1.0
0.0,1640.0,1144.0,1.0,0.0,0.0,0.0,1640.0,0.0,2506.5356299,0.0,81.0,328.0,0.0,0.0,0.0,496.0,1640.0,0.0,4.0,0.0,1144.0,0.0,328.0,496.0,168.0,0.0,0.0,4.0,328.0,1.0,0.0,1.0
0.0,1553.0,652.0,1.0,0.0,114.0,0.0,1553.0,0.0,2629.8042763,0.0,92.0,310.0,0.0,0.0,0.0,900.0,1553.0,0.0,3.0,0.0,653.0,114.0,311.0,900.0,236.0,0.0,114.0,3.0,424.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,1.0,0.0,1.0,0.0,1.0
606.0,331.0,618.0,1.0,0.0,23.0,0.0,331.0,0.0,2788.9825241,0.0,35.0,66.0,606.0,0.0,1.0,319.0,937.0,0.0,6.0,0.0,618.0,23.0,66.0,319.0,249.0,0.0,23.0,6.0,89.0,1.0,0.0,1.0
327.0,0.0,1089.0,0.0,0.0,287.0,0.0,0.0,1468.0,2526.3434078,0.0,89.0,0.0,1795.0,0.0,1.0,706.0,1795.0,0.0,4.0,0.0,1089.0,287.0,0.0,706.0,252.0,1.0,287.0,4.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,7.0,0.0,110.0,0.0,0.0,157.0,110.0,0.0,3.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
0.0,1368.0,807.0,1.0,0.0,267.0,0.0,1368.0,0.0,2507.2234437,0.0,117.0,273.0,200.0,0.0,0.0,760.0,1568.0,0.0,2.0,0.0,808.0,267.0,274.0,760.0,236.0,0.0,267.0,2.0,410.0,1.0,0.0,1.0
0.0,1458.0,748.0,1.0,0.0,261.0,0.0,1458.0,0.0,2596.0145375,0.0,87.0,291.0,0.0,0.0,0.0,709.0,1458.0,0.0,3.0,0.0,749.0,261.0,292.0,709.0,235.0,0.0,261.0,3.0,436.0,1.0,0.0,1.0
0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.6544422,0.0,98.0,0.0,966.0,0.0,0.0,157.0,966.0,0.0,1.0,0.0,809.0,0.0,0.0,157.0,157.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,408.0,0.0,0.0,170.0,0.0,0.0,735.0,2568.7384296,0.0,74.0,0.0,735.0,0.0,0.0,327.0,735.0,0.0,1.0,0.0,408.0,170.0,0.0,327.0,235.0,1.0,170.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,921.0,1.0,0.0,263.0,0.0,1050.0,0.0,2504.6544422,0.0,157.0,210.0,500.0,0.0,0.0,630.0,1550.0,0.0,1.0,0.0,920.0,263.0,210.0,630.0,236.0,0.0,263.0,1.0,315.0,1.0,0.0,1.0
0.0,1136.0,235.0,1.0,0.0,517.0,0.0,1136.0,0.0,2629.3269268,0.0,115.0,227.0,0.0,0.0,0.0,901.0,1136.0,0.0,1.0,0.0,235.0,517.0,227.0,901.0,157.0,0.0,517.0,1.0,227.0,1.0,0.0,1.0
0.0,1144.0,759.0,1.0,0.0,330.0,0.0,1144.0,0.0,2641.6945852,0.0,73.0,228.0,342.0,0.0,0.0,726.0,1486.0,0.0,4.0,0.0,760.0,330.0,229.0,726.0,252.0,0.0,330.0,4.0,342.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,325.0,0.0,50.0,0.0,2712.0535288,0.0,5.0,10.0,0.0,0.0,0.0,492.0,50.0,0.0,1.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,224.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,2712.0535288,0.0,5.0,0.0,50.0,0.0,0.0,482.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,325.0,1.0,0.0,1.0,0.0,1.0
0.0,1561.0,276.0,1.0,0.0,368.0,0.0,1561.0,0.0,2693.649589,0.0,117.0,312.0,0.0,0.0,0.0,1285.0,1561.0,0.0,2.0,0.0,276.0,368.0,312.0,1285.0,235.0,0.0,368.0,2.0,468.0,1.0,0.0,1.0
0.0,1024.0,943.0,1.0,0.0,0.0,0.0,1024.0,0.0,2459.451744,0.0,101.0,204.0,331.0,0.0,0.0,411.0,1355.0,0.0,2.0,0.0,944.0,0.0,205.0,411.0,157.0,0.0,0.0,2.0,204.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,140.0,0.0,1.0,0.0,0.0,0.0,140.0,0.0,2937.8847656,0.0,6.0,28.0,0.0,0.0,0.0,225.0,140.0,0.0,5.0,0.0,0.0,0.0,28.0,140.0,112.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,2858.1763043,0.0,38.0,0.0,634.0,0.0,0.0,674.0,634.0,0.0,3.0,0.0,0.0,477.0,0.0,634.0,117.0,0.0,687.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,202.0,0.0,0.0,376.0,0.0,0.0,735.0,2640.9785609,0.0,74.0,0.0,735.0,0.0,0.0,533.0,735.0,1.0,1.0,0.0,202.0,376.0,0.0,533.0,235.0,0.0,376.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,531.0,0.0,0.0,117.0,0.0,0.0,0.0,2526.7925469,0.0,81.0,0.0,804.0,0.0,0.0,274.0,804.0,0.0,1.0,0.0,530.0,117.0,0.0,274.0,236.0,1.0,117.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,695.0,2523.2970567,0.0,70.0,0.0,695.0,0.0,0.0,157.0,695.0,0.0,1.0,0.0,538.0,0.0,0.0,157.0,157.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,142.0,0.0,0.0,436.0,0.0,0.0,735.0,2661.9515022,0.0,74.0,0.0,735.0,0.0,0.0,593.0,735.0,1.0,1.0,0.0,142.0,436.0,0.0,593.0,235.0,0.0,436.0,1.0,0.0,1.0,0.0,1.0
0.0,708.0,409.0,1.0,0.0,0.0,0.0,708.0,0.0,2568.7384296,0.0,72.0,141.0,0.0,0.0,0.0,298.0,708.0,0.0,1.0,0.0,410.0,0.0,142.0,298.0,157.0,0.0,0.0,1.0,141.0,1.0,0.0,1.0
0.0,0.0,407.0,0.0,0.0,191.0,0.0,0.0,338.0,2568.7384296,0.0,76.0,0.0,755.0,0.0,0.0,348.0,755.0,0.0,1.0,0.0,407.0,191.0,0.0,348.0,235.0,1.0,191.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,735.0,2509.3150958,1.0,74.0,0.0,735.0,0.0,0.0,157.0,735.0,1.0,1.0,0.0,578.0,0.0,0.0,157.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,2.0,0.0,1.0,0.0,1.0
0.0,4830.0,2755.0,1.0,0.0,0.0,0.0,4830.0,0.0,2043.5166178,0.0,158.0,966.0,0.0,0.0,0.0,2075.0,4830.0,0.0,7.0,0.0,2755.0,0.0,966.0,2075.0,226.0,0.0,0.0,7.0,966.0,1.0,0.0,1.0
0.0,0.0,769.0,0.0,0.0,177.0,0.0,0.0,0.0,2504.6544422,0.0,111.0,0.0,1103.0,0.0,0.0,334.0,1103.0,1.0,1.0,0.0,769.0,177.0,0.0,334.0,235.0,0.0,177.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1350.0,637.0,1.0,0.0,287.0,0.0,1350.0,0.0,2567.811941,0.0,101.0,270.0,0.0,0.0,0.0,714.0,1350.0,0.0,2.0,0.0,636.0,287.0,270.0,714.0,236.0,0.0,286.0,2.0,405.0,1.0,0.0,1.0
0.0,172.0,0.0,1.0,0.0,325.0,0.0,172.0,0.0,2712.0535288,0.0,17.0,34.0,0.0,0.0,0.0,516.0,172.0,0.0,1.0,0.0,0.0,0.0,34.0,172.0,0.0,0.0,325.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,3132.0,2145.0,1.0,0.0,135.0,0.0,3132.0,0.0,2374.9003752,0.0,83.0,626.0,0.0,0.0,0.0,987.0,3132.0,0.0,9.0,0.0,2145.0,135.0,626.0,987.0,339.0,0.0,135.0,9.0,761.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,2858.1763043,1.0,34.0,0.0,576.0,0.0,0.0,586.0,576.0,1.0,3.0,0.0,0.0,419.0,0.0,576.0,226.0,0.0,428.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.0742778,0.0,18.0,0.0,300.0,0.0,0.0,157.0,300.0,0.0,3.0,0.0,143.0,0.0,0.0,157.0,157.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
327.0,442.0,273.0,1.0,0.0,0.0,0.0,442.0,0.0,2693.649589,0.0,58.0,88.0,327.0,0.0,1.0,495.0,769.0,0.0,2.0,0.0,274.0,0.0,88.0,495.0,157.0,0.0,0.0,2.0,88.0,1.0,0.0,1.0
0.0,940.0,218.0,1.0,0.0,378.0,0.0,940.0,0.0,2635.1527439,0.0,95.0,188.0,0.0,0.0,0.0,723.0,940.0,0.0,1.0,0.0,217.0,378.0,188.0,723.0,236.0,0.0,378.0,1.0,282.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,295.0,0.0,272.0,0.0,2712.0535288,0.0,27.0,54.0,0.0,0.0,0.0,506.0,272.0,1.0,1.0,0.0,0.0,61.0,54.0,272.0,2.0,0.0,295.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,397.0,0.0,0.0,201.0,0.0,0.0,386.0,2572.2339198,0.0,76.0,0.0,755.0,0.0,0.0,358.0,755.0,0.0,1.0,0.0,397.0,201.0,0.0,358.0,235.0,1.0,201.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,851.0,0.0,0.0,201.0,0.0,0.0,0.0,2493.2414828,0.0,90.0,0.0,1208.0,0.0,0.0,358.0,1208.0,2.0,2.0,0.0,850.0,201.0,0.0,358.0,236.0,0.0,200.0,2.0,0.0,1.0,0.0,1.0
0.0,306.0,666.0,1.0,0.0,128.0,0.0,306.0,0.0,2504.6544422,0.0,102.0,61.0,706.0,0.0,0.0,346.0,1012.0,0.0,1.0,0.0,666.0,128.0,61.0,346.0,235.0,1.0,128.0,1.0,91.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
0.0,944.0,799.0,1.0,0.0,0.0,0.0,944.0,0.0,2509.5537706,0.0,86.0,188.0,202.0,0.0,0.0,345.0,1146.0,0.0,2.0,0.0,801.0,0.0,189.0,345.0,157.0,0.0,0.0,2.0,188.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,411.0,0.0,0.0,187.0,0.0,0.0,535.0,2567.5732662,0.0,76.0,0.0,755.0,0.0,0.0,344.0,755.0,0.0,1.0,0.0,411.0,187.0,0.0,344.0,235.0,1.0,187.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,798.0,0.0,0.0,454.0,0.0,0.0,0.0,2578.5370864,0.0,84.0,0.0,1409.0,409.0,0.0,611.0,1409.0,0.0,3.0,0.0,798.0,454.0,0.0,611.0,235.0,0.0,454.0,3.0,0.0,1.0,0.0,1.0
0.0,1680.0,1187.0,1.0,0.0,0.0,0.0,1680.0,0.0,2442.2129677,1.0,100.0,336.0,0.0,0.0,0.0,493.0,1680.0,0.0,3.0,0.0,1187.0,0.0,336.0,493.0,157.0,0.0,0.0,3.0,336.0,1.0,0.0,1.0
0.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.6544422,0.0,106.0,0.0,1052.0,0.0,0.0,157.0,1052.0,1.0,1.0,0.0,895.0,0.0,0.0,157.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,327.0,0.0,0.0,291.0,0.0,0.0,0.0,2596.7023514,0.0,78.0,0.0,775.0,0.0,0.0,448.0,775.0,0.0,1.0,0.0,327.0,291.0,0.0,448.0,235.0,1.0,291.0,1.0,0.0,1.0,0.0,1.0
